komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke
Cabai Rawit,Cabai Rawit Merah,2022-05-18,45.25,2022,5,20,867
Cabai Rawit,Cabai Rawit Merah,2022-05-19,48.75,2022,5,20,868
Cabai Rawit,Cabai Rawit Merah,2022-05-20,54.5,2022,5,20,869
Cabai Rawit,Cabai Rawit Merah,2022-05-23,52.75,2022,5,21,872
Cabai Rawit,Cabai Rawit Merah,2022-05-24,52.0,2022,5,21,873
Cabai Rawit,Cabai Rawit Merah,2022-05-25,52.0,2022,5,21,874
Cabai Rawit,Cabai Rawit Merah,2022-05-27,54.75,2022,5,21,876
Cabai Rawit,Cabai Rawit Merah,2022-05-30,64.75,2022,5,22,879
Cabai Rawit,Cabai Rawit Merah,2022-05-31,67.25,2022,5,22,880
Cabai Rawit,Cabai Rawit Merah,2022-06-02,69.5,2022,6,22,882
Cabai Rawit,Cabai Rawit Merah,2022-06-03,71.5,2022,6,22,883
Cabai Rawit,Cabai Rawit Merah,2022-06-06,88.5,2022,6,23,886
Cabai Rawit,Cabai Rawit Merah,2022-06-07,93.0,2022,6,23,887
Cabai Rawit,Cabai Rawit Merah,2022-06-08,93.0,2022,6,23,888
Cabai Rawit,Cabai Rawit Merah,2022-06-09,93.0,2022,6,23,889
Cabai Rawit,Cabai Rawit Merah,2022-06-10,94.0,2022,6,23,890
Cabai Rawit,Cabai Rawit Merah,2022-06-13,96.0,2022,6,24,893
Cabai Rawit,Cabai Rawit Merah,2022-06-14,96.0,2022,6,24,894
Cabai Rawit,Cabai Rawit Merah,2022-06-15,98.75,2022,6,24,895
Cabai Rawit,Cabai Rawit Merah,2022-06-16,98.75,2022,6,24,896
Cabai Rawit,Cabai Rawit Merah,2022-06-17,101.25,2022,6,24,897
Cabai Rawit,Cabai Rawit Merah,2022-06-20,103.75,2022,6,25,900
Cabai Rawit,Cabai Rawit Merah,2022-06-21,103.75,2022,6,25,901
Cabai Rawit,Cabai Rawit Merah,2022-06-22,103.75,2022,6,25,902
Cabai Rawit,Cabai Rawit Merah,2022-06-23,103.75,2022,6,25,903
Cabai Rawit,Cabai Rawit Merah,2022-06-24,103.75,2022,6,25,904
Cabai Rawit,Cabai Rawit Merah,2022-06-27,105.0,2022,6,26,907
Cabai Rawit,Cabai Rawit Merah,2022-06-28,105.0,2022,6,26,908
Cabai Rawit,Cabai Rawit Merah,2022-06-29,103.75,2022,6,26,909
Cabai Rawit,Cabai Rawit Merah,2022-06-30,102.5,2022,6,26,910
Cabai Rawit,Cabai Rawit Merah,2022-07-01,102.5,2022,7,26,911
Cabai Rawit,Cabai Rawit Merah,2022-07-04,106.25,2022,7,27,914
Cabai Rawit,Cabai Rawit Merah,2022-07-05,106.25,2022,7,27,915
Cabai Rawit,Cabai Rawit Merah,2022-07-06,106.25,2022,7,27,916
Cabai Rawit,Cabai Rawit Merah,2022-07-07,106.25,2022,7,27,917
Cabai Rawit,Cabai Rawit Merah,2022-07-08,106.25,2022,7,27,918
Cabai Rawit,Cabai Rawit Merah,2022-07-11,111.25,2022,7,28,921
Cabai Rawit,Cabai Rawit Merah,2022-07-12,111.25,2022,7,28,922
Cabai Rawit,Cabai Rawit Merah,2022-07-13,105.0,2022,7,28,923
Cabai Rawit,Cabai Rawit Merah,2022-07-14,100.0,2022,7,28,924
Cabai Rawit,Cabai Rawit Merah,2022-07-15,97.5,2022,7,28,925
Cabai Rawit,Cabai Rawit Merah,2022-07-18,95.0,2022,7,29,928
Cabai Rawit,Cabai Rawit Merah,2022-07-19,95.0,2022,7,29,929
Cabai Rawit,Cabai Rawit Merah,2022-07-20,90.0,2022,7,29,930
Cabai Rawit,Cabai Rawit Merah,2022-07-21,87.5,2022,7,29,931
Cabai Rawit,Cabai Rawit Merah,2022-07-22,83.75,2022,7,29,932
Cabai Rawit,Cabai Rawit Merah,2022-07-25,77.5,2022,7,30,935
Cabai Rawit,Cabai Rawit Merah,2022-07-26,75.0,2022,7,30,936
Cabai Rawit,Cabai Rawit Merah,2022-07-27,73.75,2022,7,30,937
Cabai Rawit,Cabai Rawit Merah,2022-07-28,73.75,2022,7,30,938
Cabai Rawit,Cabai Rawit Merah,2022-07-29,73.75,2022,7,30,939
Cabai Rawit,Cabai Rawit Merah,2022-08-01,72.5,2022,8,31,942
Cabai Rawit,Cabai Rawit Merah,2022-08-02,71.25,2022,8,31,943
Cabai Rawit,Cabai Rawit Merah,2022-08-03,70.0,2022,8,31,944
Cabai Rawit,Cabai Rawit Merah,2022-08-04,70.0,2022,8,31,945
Cabai Rawit,Cabai Rawit Merah,2022-08-05,70.0,2022,8,31,946
Cabai Rawit,Cabai Rawit Merah,2022-08-08,66.25,2022,8,32,949
Cabai Rawit,Cabai Rawit Merah,2022-08-09,66.25,2022,8,32,950
Cabai Rawit,Cabai Rawit Merah,2022-08-10,66.25,2022,8,32,951
Cabai Rawit,Cabai Rawit Merah,2022-08-11,63.75,2022,8,32,952
Cabai Rawit,Cabai Rawit Merah,2022-08-12,61.25,2022,8,32,953
Cabai Rawit,Cabai Rawit Merah,2022-08-15,56.25,2022,8,33,956
Cabai Rawit,Cabai Rawit Merah,2022-08-16,53.0,2022,8,33,957
Cabai Rawit,Cabai Rawit Merah,2022-08-18,52.5,2022,8,33,959
Cabai Rawit,Cabai Rawit Merah,2022-08-19,51.75,2022,8,33,960
Cabai Rawit,Cabai Rawit Merah,2022-08-22,50.0,2022,8,34,963
Cabai Rawit,Cabai Rawit Merah,2022-08-23,48.75,2022,8,34,964
Cabai Rawit,Cabai Rawit Merah,2022-08-24,47.5,2022,8,34,965
Cabai Rawit,Cabai Rawit Merah,2022-08-25,46.25,2022,8,34,966
Cabai Rawit,Cabai Rawit Merah,2022-08-26,45.0,2022,8,34,967
Cabai Rawit,Cabai Rawit Merah,2022-08-29,47.5,2022,8,35,970
Cabai Rawit,Cabai Rawit Merah,2022-08-30,48.75,2022,8,35,971
Cabai Rawit,Cabai Rawit Merah,2022-08-31,48.75,2022,8,35,972
Cabai Rawit,Cabai Rawit Merah,2022-09-01,53.75,2022,9,35,973
Cabai Rawit,Cabai Rawit Merah,2022-09-02,58.75,2022,9,35,974
Cabai Rawit,Cabai Rawit Merah,2022-09-05,58.75,2022,9,36,977
Cabai Rawit,Cabai Rawit Merah,2022-09-06,60.0,2022,9,36,978
Cabai Rawit,Cabai Rawit Merah,2022-09-07,60.0,2022,9,36,979
Cabai Rawit,Cabai Rawit Merah,2022-09-08,61.25,2022,9,36,980
Cabai Rawit,Cabai Rawit Merah,2022-09-09,61.25,2022,9,36,981
Cabai Rawit,Cabai Rawit Merah,2022-09-12,61.25,2022,9,37,984
Cabai Rawit,Cabai Rawit Merah,2022-09-13,60.0,2022,9,37,985
Cabai Rawit,Cabai Rawit Merah,2022-09-14,61.25,2022,9,37,986
Cabai Rawit,Cabai Rawit Merah,2022-09-15,63.5,2022,9,37,987
Cabai Rawit,Cabai Rawit Merah,2022-09-16,63.5,2022,9,37,988
Cabai Rawit,Cabai Rawit Merah,2022-09-19,70.75,2022,9,38,991
Cabai Rawit,Cabai Rawit Merah,2022-09-20,70.75,2022,9,38,992
Cabai Rawit,Cabai Rawit Merah,2022-09-21,70.75,2022,9,38,993
Cabai Rawit,Cabai Rawit Merah,2022-09-22,70.0,2022,9,38,994
Cabai Rawit,Cabai Rawit Merah,2022-09-23,66.25,2022,9,38,995
Cabai Rawit,Cabai Rawit Merah,2022-09-26,66.25,2022,9,39,998
Cabai Rawit,Cabai Rawit Merah,2022-09-27,66.25,2022,9,39,999
Cabai Rawit,Cabai Rawit Merah,2022-09-28,65.0,2022,9,39,1000
Cabai Rawit,Cabai Rawit Merah,2022-09-29,63.75,2022,9,39,1001
Cabai Rawit,Cabai Rawit Merah,2022-09-30,62.5,2022,9,39,1002
Cabai Rawit,Cabai Rawit Merah,2022-10-03,62.5,2022,10,40,1005
Cabai Rawit,Cabai Rawit Merah,2022-10-04,61.25,2022,10,40,1006
Cabai Rawit,Cabai Rawit Merah,2022-10-05,58.75,2022,10,40,1007
Cabai Rawit,Cabai Rawit Merah,2022-10-06,57.75,2022,10,40,1008
Cabai Rawit,Cabai Rawit Merah,2022-10-07,57.5,2022,10,40,1009
Cabai Rawit,Cabai Rawit Merah,2022-10-10,60.0,2022,10,41,1012
Cabai Rawit,Cabai Rawit Merah,2022-10-11,60.5,2022,10,41,1013
Cabai Rawit,Cabai Rawit Merah,2022-10-12,60.5,2022,10,41,1014
Cabai Rawit,Cabai Rawit Merah,2022-10-13,60.5,2022,10,41,1015
Cabai Rawit,Cabai Rawit Merah,2022-10-14,56.25,2022,10,41,1016
Cabai Rawit,Cabai Rawit Merah,2022-10-17,52.5,2022,10,42,1019
Cabai Rawit,Cabai Rawit Merah,2022-10-18,50.0,2022,10,42,1020
Cabai Rawit,Cabai Rawit Merah,2022-10-19,50.0,2022,10,42,1021
Cabai Rawit,Cabai Rawit Merah,2022-10-20,48.0,2022,10,42,1022
Cabai Rawit,Cabai Rawit Merah,2022-10-21,45.75,2022,10,42,1023
Cabai Rawit,Cabai Rawit Merah,2022-10-24,43.75,2022,10,43,1026
Cabai Rawit,Cabai Rawit Merah,2022-10-25,43.75,2022,10,43,1027
Cabai Rawit,Cabai Rawit Merah,2022-10-26,43.75,2022,10,43,1028
Cabai Rawit,Cabai Rawit Merah,2022-10-27,43.75,2022,10,43,1029
Cabai Rawit,Cabai Rawit Merah,2022-10-28,44.5,2022,10,43,1030
Cabai Rawit,Cabai Rawit Merah,2022-10-31,42.5,2022,10,44,1033
Cabai Rawit,Cabai Rawit Merah,2022-11-01,41.25,2022,11,44,1034
Cabai Rawit,Cabai Rawit Merah,2022-11-02,41.25,2022,11,44,1035
Cabai Rawit,Cabai Rawit Merah,2022-11-03,41.25,2022,11,44,1036
Cabai Rawit,Cabai Rawit Merah,2022-11-04,40.5,2022,11,44,1037
Cabai Rawit,Cabai Rawit Merah,2022-11-07,39.25,2022,11,45,1040
Cabai Rawit,Cabai Rawit Merah,2022-11-08,38.5,2022,11,45,1041
Cabai Rawit,Cabai Rawit Merah,2022-11-09,38.5,2022,11,45,1042
Cabai Rawit,Cabai Rawit Merah,2022-11-10,37.0,2022,11,45,1043
Cabai Rawit,Cabai Rawit Merah,2022-11-11,37.0,2022,11,45,1044
Cabai Rawit,Cabai Rawit Merah,2022-11-14,35.25,2022,11,46,1047
Cabai Rawit,Cabai Rawit Merah,2022-11-15,35.0,2022,11,46,1048
Cabai Rawit,Cabai Rawit Merah,2022-11-16,35.0,2022,11,46,1049
Cabai Rawit,Cabai Rawit Merah,2022-11-17,38.0,2022,11,46,1050
Cabai Rawit,Cabai Rawit Merah,2022-11-18,42.5,2022,11,46,1051
Cabai Rawit,Cabai Rawit Merah,2022-11-21,42.25,2022,11,47,1054
Cabai Rawit,Cabai Rawit Merah,2022-11-22,42.25,2022,11,47,1055
Cabai Rawit,Cabai Rawit Merah,2022-11-23,42.25,2022,11,47,1056
Cabai Rawit,Cabai Rawit Merah,2022-11-24,40.75,2022,11,47,1057
Cabai Rawit,Cabai Rawit Merah,2022-11-25,40.25,2022,11,47,1058
Cabai Rawit,Cabai Rawit Merah,2022-11-28,39.5,2022,11,48,1061
Cabai Rawit,Cabai Rawit Merah,2022-11-29,39.5,2022,11,48,1062
Cabai Rawit,Cabai Rawit Merah,2022-11-30,41.5,2022,11,48,1063
Cabai Rawit,Cabai Rawit Merah,2022-12-01,44.25,2022,12,48,1064
Cabai Rawit,Cabai Rawit Merah,2022-12-02,45.0,2022,12,48,1065
Cabai Rawit,Cabai Rawit Merah,2022-12-05,47.25,2022,12,49,1068
Cabai Rawit,Cabai Rawit Merah,2022-12-06,48.25,2022,12,49,1069
Cabai Rawit,Cabai Rawit Merah,2022-12-07,51.75,2022,12,49,1070
Cabai Rawit,Cabai Rawit Merah,2022-12-08,51.25,2022,12,49,1071
Cabai Rawit,Cabai Rawit Merah,2022-12-09,51.25,2022,12,49,1072
Cabai Rawit,Cabai Rawit Merah,2022-12-12,51.5,2022,12,50,1075
Cabai Rawit,Cabai Rawit Merah,2022-12-13,51.5,2022,12,50,1076
Cabai Rawit,Cabai Rawit Merah,2022-12-14,51.5,2022,12,50,1077
Cabai Rawit,Cabai Rawit Merah,2022-12-15,47.5,2022,12,50,1078
Cabai Rawit,Cabai Rawit Merah,2022-12-16,44.0,2022,12,50,1079
Cabai Rawit,Cabai Rawit Merah,2022-12-19,43.75,2022,12,51,1082
Cabai Rawit,Cabai Rawit Merah,2022-12-20,44.75,2022,12,51,1083
Cabai Rawit,Cabai Rawit Merah,2022-12-21,44.5,2022,12,51,1084
Cabai Rawit,Cabai Rawit Merah,2022-12-22,43.0,2022,12,51,1085
Cabai Rawit,Cabai Rawit Merah,2022-12-23,43.25,2022,12,51,1086
Cabai Rawit,Cabai Rawit Merah,2022-12-26,46.5,2022,12,52,1089
Cabai Rawit,Cabai Rawit Merah,2022-12-27,48.75,2022,12,52,1090
Cabai Rawit,Cabai Rawit Merah,2022-12-28,50.75,2022,12,52,1091
Cabai Rawit,Cabai Rawit Merah,2022-12-29,50.75,2022,12,52,1092
Cabai Rawit,Cabai Rawit Merah,2022-12-30,50.75,2022,12,52,1093
Cabai Rawit,Cabai Rawit Merah,2023-01-02,78.75,2023,1,1,1096
Cabai Rawit,Cabai Rawit Merah,2023-01-03,85.0,2023,1,1,1097
Cabai Rawit,Cabai Rawit Merah,2023-01-04,82.5,2023,1,1,1098
Cabai Rawit,Cabai Rawit Merah,2023-01-05,77.5,2023,1,1,1099
Cabai Rawit,Cabai Rawit Merah,2023-01-06,72.5,2023,1,1,1100
Cabai Rawit,Cabai Rawit Merah,2023-01-09,72.5,2023,1,2,1103
Cabai Rawit,Cabai Rawit Merah,2023-01-10,72.5,2023,1,2,1104
Cabai Rawit,Cabai Rawit Merah,2023-01-11,68.75,2023,1,2,1105
Cabai Rawit,Cabai Rawit Merah,2023-01-12,68.75,2023,1,2,1106
Cabai Rawit,Cabai Rawit Merah,2023-01-13,67.5,2023,1,2,1107
Cabai Rawit,Cabai Rawit Merah,2023-01-16,58.25,2023,1,3,1110
Cabai Rawit,Cabai Rawit Merah,2023-01-17,56.25,2023,1,3,1111
Cabai Rawit,Cabai Rawit Merah,2023-01-18,52.75,2023,1,3,1112
Cabai Rawit,Cabai Rawit Merah,2023-01-19,49.25,2023,1,3,1113
Cabai Rawit,Cabai Rawit Merah,2023-01-20,57.0,2023,1,3,1114
Cabai Rawit,Cabai Rawit Merah,2023-01-23,57.0,2023,1,4,1117
Cabai Rawit,Cabai Rawit Merah,2023-01-24,58.25,2023,1,4,1118
Cabai Rawit,Cabai Rawit Merah,2023-01-25,58.25,2023,1,4,1119
Cabai Rawit,Cabai Rawit Merah,2023-01-26,59.5,2023,1,4,1120
Cabai Rawit,Cabai Rawit Merah,2023-01-27,63.75,2023,1,4,1121
Cabai Rawit,Cabai Rawit Merah,2023-01-30,60.5,2023,1,5,1124
Cabai Rawit,Cabai Rawit Merah,2023-01-31,60.0,2023,1,5,1125
Cabai Rawit,Cabai Rawit Merah,2023-02-01,60.0,2023,2,5,1126
Cabai Rawit,Cabai Rawit Merah,2023-02-02,60.0,2023,2,5,1127
Cabai Rawit,Cabai Rawit Merah,2023-02-03,59.25,2023,2,5,1128
Cabai Rawit,Cabai Rawit Merah,2023-02-06,65.25,2023,2,6,1131
Cabai Rawit,Cabai Rawit Merah,2023-02-07,65.25,2023,2,6,1132
Cabai Rawit,Cabai Rawit Merah,2023-02-08,65.25,2023,2,6,1133
Cabai Rawit,Cabai Rawit Merah,2023-02-09,65.25,2023,2,6,1134
Cabai Rawit,Cabai Rawit Merah,2023-02-10,63.75,2023,2,6,1135
Cabai Rawit,Cabai Rawit Merah,2023-02-13,63.0,2023,2,7,1138
Cabai Rawit,Cabai Rawit Merah,2023-02-14,63.0,2023,2,7,1139
Cabai Rawit,Cabai Rawit Merah,2023-02-15,63.0,2023,2,7,1140
Cabai Rawit,Cabai Rawit Merah,2023-02-16,67.5,2023,2,7,1141
Cabai Rawit,Cabai Rawit Merah,2023-02-17,70.75,2023,2,7,1142
Cabai Rawit,Cabai Rawit Merah,2023-02-20,75.0,2023,2,8,1145
Cabai Rawit,Cabai Rawit Merah,2023-02-21,76.25,2023,2,8,1146
Cabai Rawit,Cabai Rawit Merah,2023-02-22,76.25,2023,2,8,1147
Cabai Rawit,Cabai Rawit Merah,2023-02-23,77.0,2023,2,8,1148
Cabai Rawit,Cabai Rawit Merah,2023-02-24,74.5,2023,2,8,1149
Cabai Rawit,Cabai Rawit Merah,2023-02-27,68.75,2023,2,9,1152
Cabai Rawit,Cabai Rawit Merah,2023-02-28,66.25,2023,2,9,1153
Cabai Rawit,Cabai Rawit Merah,2023-03-01,66.25,2023,3,9,1154
Cabai Rawit,Cabai Rawit Merah,2023-03-02,66.25,2023,3,9,1155
Cabai Rawit,Cabai Rawit Merah,2023-03-03,72.75,2023,3,9,1156
Cabai Rawit,Cabai Rawit Merah,2023-03-06,80.0,2023,3,10,1159
Cabai Rawit,Cabai Rawit Merah,2023-03-07,82.5,2023,3,10,1160
Cabai Rawit,Cabai Rawit Merah,2023-03-08,85.0,2023,3,10,1161
Cabai Rawit,Cabai Rawit Merah,2023-03-09,85.0,2023,3,10,1162
Cabai Rawit,Cabai Rawit Merah,2023-03-10,85.0,2023,3,10,1163
Cabai Rawit,Cabai Rawit Merah,2023-03-13,81.5,2023,3,11,1166
Cabai Rawit,Cabai Rawit Merah,2023-03-14,80.0,2023,3,11,1167
Cabai Rawit,Cabai Rawit Merah,2023-03-15,79.25,2023,3,11,1168
Cabai Rawit,Cabai Rawit Merah,2023-03-16,76.75,2023,3,11,1169
Cabai Rawit,Cabai Rawit Merah,2023-03-17,76.75,2023,3,11,1170
Cabai Rawit,Cabai Rawit Merah,2023-03-20,83.75,2023,3,12,1173
Cabai Rawit,Cabai Rawit Merah,2023-03-21,85.0,2023,3,12,1174
Cabai Rawit,Cabai Rawit Merah,2023-03-22,85.0,2023,3,12,1175
Cabai Rawit,Cabai Rawit Merah,2023-03-23,85.0,2023,3,12,1176
Cabai Rawit,Cabai Rawit Merah,2023-03-24,87.5,2023,3,12,1177
Cabai Rawit,Cabai Rawit Merah,2023-03-27,75.0,2023,3,13,1180
Cabai Rawit,Cabai Rawit Merah,2023-03-28,71.25,2023,3,13,1181
Cabai Rawit,Cabai Rawit Merah,2023-03-29,65.75,2023,3,13,1182
Cabai Rawit,Cabai Rawit Merah,2023-03-30,62.5,2023,3,13,1183
Cabai Rawit,Cabai Rawit Merah,2023-03-31,61.25,2023,3,13,1184
Cabai Rawit,Cabai Rawit Merah,2023-04-03,56.25,2023,4,14,1187
Cabai Rawit,Cabai Rawit Merah,2023-04-04,54.75,2023,4,14,1188
Cabai Rawit,Cabai Rawit Merah,2023-04-05,53.25,2023,4,14,1189
Cabai Rawit,Cabai Rawit Merah,2023-04-06,51.25,2023,4,14,1190
Cabai Rawit,Cabai Rawit Merah,2023-04-07,51.25,2023,4,14,1191
Cabai Rawit,Cabai Rawit Merah,2023-04-10,41.25,2023,4,15,1194
Cabai Rawit,Cabai Rawit Merah,2023-04-11,41.25,2023,4,15,1195
Cabai Rawit,Cabai Rawit Merah,2023-04-12,39.5,2023,4,15,1196
Cabai Rawit,Cabai Rawit Merah,2023-04-13,38.25,2023,4,15,1197
Cabai Rawit,Cabai Rawit Merah,2023-04-14,39.0,2023,4,15,1198
Cabai Rawit,Cabai Rawit Merah,2023-04-17,40.25,2023,4,16,1201
Cabai Rawit,Cabai Rawit Merah,2023-04-18,40.25,2023,4,16,1202
Cabai Rawit,Cabai Rawit Merah,2023-04-19,40.25,2023,4,16,1203
Cabai Rawit,Cabai Rawit Merah,2023-04-20,40.25,2023,4,16,1204
Cabai Rawit,Cabai Rawit Merah,2023-04-21,40.25,2023,4,16,1205
Cabai Rawit,Cabai Rawit Merah,2023-04-24,40.25,2023,4,17,1208
Cabai Rawit,Cabai Rawit Merah,2023-04-25,40.25,2023,4,17,1209
Cabai Rawit,Cabai Rawit Merah,2023-04-26,37.75,2023,4,17,1210
Cabai Rawit,Cabai Rawit Merah,2023-04-27,37.75,2023,4,17,1211
Cabai Rawit,Cabai Rawit Merah,2023-04-28,37.75,2023,4,17,1212
Cabai Rawit,Cabai Rawit Merah,2023-05-01,37.75,2023,5,18,1215
Cabai Rawit,Cabai Rawit Merah,2023-05-02,32.5,2023,5,18,1216
Cabai Rawit,Cabai Rawit Merah,2023-05-03,32.5,2023,5,18,1217
Cabai Rawit,Cabai Rawit Merah,2023-05-04,32.5,2023,5,18,1218
Cabai Rawit,Cabai Rawit Merah,2023-05-05,32.5,2023,5,18,1219
Cabai Rawit,Cabai Rawit Merah,2023-05-08,34.25,2023,5,19,1222
Cabai Rawit,Cabai Rawit Merah,2023-05-09,34.25,2023,5,19,1223
Cabai Rawit,Cabai Rawit Merah,2023-05-10,34.75,2023,5,19,1224
Cabai Rawit,Cabai Rawit Merah,2023-05-11,35.5,2023,5,19,1225
Cabai Rawit,Cabai Rawit Merah,2023-05-12,35.5,2023,5,19,1226
Cabai Rawit,Cabai Rawit Merah,2023-05-15,33.0,2023,5,20,1229
Cabai Rawit,Cabai Rawit Merah,2023-05-16,32.0,2023,5,20,1230
Cabai Rawit,Cabai Rawit Merah,2023-05-17,35.5,2023,5,20,1231
Cabai Rawit,Cabai Rawit Merah,2023-05-18,35.5,2023,5,20,1232
Cabai Rawit,Cabai Rawit Merah,2023-05-19,39.5,2023,5,20,1233
Cabai Rawit,Cabai Rawit Merah,2023-05-22,44.0,2023,5,21,1236
Cabai Rawit,Cabai Rawit Merah,2023-05-23,46.75,2023,5,21,1237
Cabai Rawit,Cabai Rawit Merah,2023-05-24,45.5,2023,5,21,1238
Cabai Rawit,Cabai Rawit Merah,2023-05-25,45.5,2023,5,21,1239
Cabai Rawit,Cabai Rawit Merah,2023-05-26,45.0,2023,5,21,1240
Cabai Rawit,Cabai Rawit Merah,2023-05-29,43.25,2023,5,22,1243
Cabai Rawit,Cabai Rawit Merah,2023-05-30,43.25,2023,5,22,1244
Cabai Rawit,Cabai Rawit Merah,2023-05-31,45.0,2023,5,22,1245
Cabai Rawit,Cabai Rawit Merah,2023-06-01,45.0,2023,6,22,1246
Cabai Rawit,Cabai Rawit Merah,2023-06-02,45.0,2023,6,22,1247
Cabai Rawit,Cabai Rawit Merah,2023-06-05,47.5,2023,6,23,1250
Cabai Rawit,Cabai Rawit Merah,2023-06-06,47.5,2023,6,23,1251
Cabai Rawit,Cabai Rawit Merah,2023-06-07,47.5,2023,6,23,1252
Cabai Rawit,Cabai Rawit Merah,2023-06-08,46.25,2023,6,23,1253
Cabai Rawit,Cabai Rawit Merah,2023-06-09,46.25,2023,6,23,1254
Cabai Rawit,Cabai Rawit Merah,2023-06-12,44.5,2023,6,24,1257
Cabai Rawit,Cabai Rawit Merah,2023-06-13,44.5,2023,6,24,1258
Cabai Rawit,Cabai Rawit Merah,2023-06-14,43.25,2023,6,24,1259
Cabai Rawit,Cabai Rawit Merah,2023-06-15,43.25,2023,6,24,1260
Cabai Rawit,Cabai Rawit Merah,2023-06-16,43.25,2023,6,24,1261
Cabai Rawit,Cabai Rawit Merah,2023-06-19,41.0,2023,6,25,1264
Cabai Rawit,Cabai Rawit Merah,2023-06-20,39.5,2023,6,25,1265
Cabai Rawit,Cabai Rawit Merah,2023-06-21,39.5,2023,6,25,1266
Cabai Rawit,Cabai Rawit Merah,2023-06-22,39.0,2023,6,25,1267
Cabai Rawit,Cabai Rawit Merah,2023-06-23,39.0,2023,6,25,1268
Cabai Rawit,Cabai Rawit Merah,2023-06-26,39.0,2023,6,26,1271
Cabai Rawit,Cabai Rawit Merah,2023-06-27,40.25,2023,6,26,1272
Cabai Rawit,Cabai Rawit Merah,2023-06-28,40.25,2023,6,26,1273
Cabai Rawit,Cabai Rawit Merah,2023-06-29,40.25,2023,6,26,1274
Cabai Rawit,Cabai Rawit Merah,2023-06-30,40.25,2023,6,26,1275
Cabai Rawit,Cabai Rawit Merah,2023-07-03,37.0,2023,7,27,1278
Cabai Rawit,Cabai Rawit Merah,2023-07-04,36.5,2023,7,27,1279
Cabai Rawit,Cabai Rawit Merah,2023-07-05,36.25,2023,7,27,1280
Cabai Rawit,Cabai Rawit Merah,2023-07-06,35.5,2023,7,27,1281
Cabai Rawit,Cabai Rawit Merah,2023-07-07,35.5,2023,7,27,1282
Cabai Rawit,Cabai Rawit Merah,2023-07-10,37.25,2023,7,28,1285
Cabai Rawit,Cabai Rawit Merah,2023-07-11,37.25,2023,7,28,1286
Cabai Rawit,Cabai Rawit Merah,2023-07-12,37.25,2023,7,28,1287
Cabai Rawit,Cabai Rawit Merah,2023-07-13,35.0,2023,7,28,1288
Cabai Rawit,Cabai Rawit Merah,2023-07-14,35.0,2023,7,28,1289
Cabai Rawit,Cabai Rawit Merah,2023-07-17,33.75,2023,7,29,1292
Cabai Rawit,Cabai Rawit Merah,2023-07-18,33.0,2023,7,29,1293
Cabai Rawit,Cabai Rawit Merah,2023-07-19,33.0,2023,7,29,1294
Cabai Rawit,Cabai Rawit Merah,2023-07-20,34.5,2023,7,29,1295
Cabai Rawit,Cabai Rawit Merah,2023-07-21,33.0,2023,7,29,1296
Cabai Rawit,Cabai Rawit Merah,2023-07-24,36.25,2023,7,30,1299
Cabai Rawit,Cabai Rawit Merah,2023-07-25,37.25,2023,7,30,1300
Cabai Rawit,Cabai Rawit Merah,2023-07-26,37.25,2023,7,30,1301
Cabai Rawit,Cabai Rawit Merah,2023-07-27,36.75,2023,7,30,1302
Cabai Rawit,Cabai Rawit Merah,2023-07-28,35.75,2023,7,30,1303
Cabai Rawit,Cabai Rawit Merah,2023-07-31,38.5,2023,7,31,1306
Cabai Rawit,Cabai Rawit Merah,2023-08-01,39.75,2023,8,31,1307
Cabai Rawit,Cabai Rawit Merah,2023-08-02,41.25,2023,8,31,1308
Cabai Rawit,Cabai Rawit Merah,2023-08-03,43.25,2023,8,31,1309
Cabai Rawit,Cabai Rawit Merah,2023-08-04,44.5,2023,8,31,1310
Cabai Rawit,Cabai Rawit Merah,2023-08-07,44.5,2023,8,32,1313
Cabai Rawit,Cabai Rawit Merah,2023-08-08,44.75,2023,8,32,1314
Cabai Rawit,Cabai Rawit Merah,2023-08-09,43.25,2023,8,32,1315
Cabai Rawit,Cabai Rawit Merah,2023-08-10,43.25,2023,8,32,1316
Cabai Rawit,Cabai Rawit Merah,2023-08-11,46.5,2023,8,32,1317
Cabai Rawit,Cabai Rawit Merah,2023-08-14,48.75,2023,8,33,1320
Cabai Rawit,Cabai Rawit Merah,2023-08-15,49.75,2023,8,33,1321
Cabai Rawit,Cabai Rawit Merah,2023-08-16,47.75,2023,8,33,1322
Cabai Rawit,Cabai Rawit Merah,2023-08-17,47.75,2023,8,33,1323
Cabai Rawit,Cabai Rawit Merah,2023-08-18,51.0,2023,8,33,1324
Cabai Rawit,Cabai Rawit Merah,2023-08-21,48.25,2023,8,34,1327
Cabai Rawit,Cabai Rawit Merah,2023-08-22,48.25,2023,8,34,1328
Cabai Rawit,Cabai Rawit Merah,2023-08-23,48.25,2023,8,34,1329
Cabai Rawit,Cabai Rawit Merah,2023-08-24,48.25,2023,8,34,1330
Cabai Rawit,Cabai Rawit Merah,2023-08-25,46.0,2023,8,34,1331
Cabai Rawit,Cabai Rawit Merah,2023-08-28,43.0,2023,8,35,1334
Cabai Rawit,Cabai Rawit Merah,2023-08-29,41.75,2023,8,35,1335
Cabai Rawit,Cabai Rawit Merah,2023-08-30,39.75,2023,8,35,1336
Cabai Rawit,Cabai Rawit Merah,2023-08-31,38.75,2023,8,35,1337
