komoditas,kualitas,tanggal,harga,tahun,bulan,minggu,hari_ke,lag_1,lag_7,mean_7,mean_14,delta_7
Cabai Merah,Cabai Merah Besar,2020-12-02,45.75,2020,12,49,335,43.25,36.75,38.392857142857146,35.785714285714285,6.5
Cabai Merah,Cabai Merah Besar,2020-12-03,55.25,2020,12,49,336,45.75,36.75,39.67857142857143,36.714285714285715,9.0
Cabai Merah,Cabai Merah Besar,2020-12-04,54.25,2020,12,49,337,55.25,36.75,42.32142857142857,38.375,18.5
Cabai Merah,Cabai Merah Besar,2020-12-07,57.0,2020,12,50,340,54.25,36.0,44.82142857142857,39.857142857142854,18.25
Cabai Merah,Cabai Merah Besar,2020-12-08,57.0,2020,12,50,341,57.0,36.0,47.82142857142857,41.517857142857146,21.0
Cabai Merah,Cabai Merah Besar,2020-12-10,56.5,2020,12,50,343,57.0,43.25,50.82142857142857,43.17857142857143,13.75
Cabai Merah,Cabai Merah Besar,2020-12-11,57.0,2020,12,50,344,56.5,43.25,52.714285714285715,44.875,13.25
Cabai Merah,Cabai Merah Besar,2020-12-14,56.25,2020,12,51,347,57.0,45.75,54.67857142857143,46.535714285714285,11.25
Cabai Merah,Cabai Merah Besar,2020-12-15,56.25,2020,12,51,348,56.25,55.25,56.17857142857143,47.92857142857143,1.0
Cabai Merah,Cabai Merah Besar,2020-12-16,56.25,2020,12,51,349,56.25,54.25,56.32142857142857,49.32142857142857,2.0
Cabai Merah,Cabai Merah Besar,2020-12-17,60.75,2020,12,51,350,56.25,57.0,56.607142857142854,50.714285714285715,-0.75
Cabai Merah,Cabai Merah Besar,2020-12-18,65.75,2020,12,51,351,60.75,57.0,57.142857142857146,52.482142857142854,3.75
Cabai Merah,Cabai Merah Besar,2020-12-21,65.75,2020,12,52,354,65.75,56.5,58.392857142857146,54.607142857142854,9.25
Cabai Merah,Cabai Merah Besar,2020-12-22,65.75,2020,12,52,355,65.75,57.0,59.714285714285715,56.214285714285715,8.75
Cabai Merah,Cabai Merah Besar,2020-12-23,65.75,2020,12,52,356,65.75,56.25,60.964285714285715,57.82142857142857,9.5
Cabai Merah,Cabai Merah Besar,2020-12-28,52.5,2020,12,53,361,65.75,56.25,62.32142857142857,59.25,9.5
Cabai Merah,Cabai Merah Besar,2020-12-29,49.5,2020,12,53,362,52.5,56.25,61.785714285714285,59.05357142857143,-3.75
Cabai Merah,Cabai Merah Besar,2020-12-30,47.0,2020,12,53,363,49.5,60.75,60.82142857142857,58.714285714285715,-11.25
Cabai Merah,Cabai Merah Besar,2021-01-04,48.25,2021,1,1,368,47.0,65.75,58.857142857142854,58.0,-18.75
Cabai Merah,Cabai Merah Besar,2021-01-05,48.25,2021,1,1,369,48.25,65.75,56.357142857142854,57.375,-17.5
Cabai Merah,Cabai Merah Besar,2021-01-06,44.25,2021,1,1,370,48.25,65.75,53.857142857142854,56.785714285714285,-17.5
Cabai Merah,Cabai Merah Besar,2021-01-07,42.0,2021,1,1,371,44.25,65.75,50.785714285714285,55.875,-21.5
Cabai Merah,Cabai Merah Besar,2021-01-08,39.0,2021,1,1,372,42.0,52.5,47.392857142857146,54.857142857142854,-10.5
Cabai Merah,Cabai Merah Besar,2021-01-11,37.25,2021,1,2,375,39.0,49.5,45.464285714285715,53.625,-10.5
Cabai Merah,Cabai Merah Besar,2021-01-12,37.25,2021,1,2,376,37.25,47.0,43.714285714285715,52.267857142857146,-9.75
Cabai Merah,Cabai Merah Besar,2021-01-13,37.25,2021,1,2,377,37.25,48.25,42.32142857142857,50.589285714285715,-11.0
Cabai Merah,Cabai Merah Besar,2021-01-14,37.25,2021,1,2,378,37.25,48.25,40.75,48.55357142857143,-11.0
Cabai Merah,Cabai Merah Besar,2021-01-15,37.25,2021,1,2,379,37.25,44.25,39.17857142857143,46.517857142857146,-7.0
Cabai Merah,Cabai Merah Besar,2021-01-18,40.0,2021,1,3,382,37.25,42.0,38.17857142857143,44.482142857142854,-4.75
Cabai Merah,Cabai Merah Besar,2021-01-19,39.5,2021,1,3,383,40.0,39.0,37.892857142857146,42.642857142857146,1.0
Cabai Merah,Cabai Merah Besar,2021-01-20,39.5,2021,1,3,384,39.5,37.25,37.964285714285715,41.714285714285715,2.25
Cabai Merah,Cabai Merah Besar,2021-01-21,39.5,2021,1,3,385,39.5,37.25,38.285714285714285,41.0,2.25
Cabai Merah,Cabai Merah Besar,2021-01-22,35.5,2021,1,3,386,39.5,37.25,38.607142857142854,40.464285714285715,2.25
Cabai Merah,Cabai Merah Besar,2021-01-25,35.5,2021,1,4,389,35.5,37.25,38.357142857142854,39.55357142857143,-1.75
Cabai Merah,Cabai Merah Besar,2021-01-26,35.5,2021,1,4,390,35.5,37.25,38.107142857142854,38.642857142857146,-1.75
